,Player,Tm,Pos,Age,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Cmp,PassAtt,Cmp%,PassTD,TD%,Int,Int%,PassYds/A,AY/A,Y/C,PassYds/G,Rate,QBR,Sk,Sk%,RushAtt,RushYds,RushTD,RushYds/A,RushYds/G,Tgt,Rec,Ctch%,RecYds,Y/R,RecTD,Y/Tgt,R/G,RecYds/G,A/G,Touch,Y/Tch,YScm,RRTD
483,Nick Mullens,MIN,QB,28.0,67.0,66.7,77.7,74.7,0.0,41.0,0.0,100.0,148.0,67.6,7.0,4.7,8.0,5.4,8.8,7.3,13.1,261.2,88.4,49.8,12.0,7.5,10.0,25.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.5,25.0,0.0
484,Nick Muse,MIN,TE,25.0,2.0,3.2,3.2,2.7,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,22.0,0.0,22.0,0.5,11.0,0.0,1.0,22.0,22.0,0.0
485,Nick Niemann,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Nick Vannett,LAC,TE,30.0,0.0,1.3,1.3,0.8,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,0.1,0.4,0.0,1.0,3.0,3.0,0.0
487,Nick Westbrook-Ikhine,TEN,WR,26.0,57.0,85.0,88.0,71.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,0.0,370.0,13.2,3.0,8.2,2.0,26.4,0.0,28.0,13.2,370.0,3.0
488,Nico Collins,HOU,WR,24.0,180.0,260.4,263.4,220.4,48.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.5,109.0,80.0,0.0,1297.0,16.2,8.0,11.9,5.3,86.5,0.1,81.0,16.1,1304.0,8.0
489,Noah Brown,HOU,WR,27.0,69.0,101.6,104.6,85.1,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.1,55.0,33.0,0.0,567.0,17.2,2.0,10.3,3.3,56.7,0.1,34.0,16.6,566.0,2.0
490,Noah Fant,SEA,TE,26.0,41.0,73.4,76.4,57.4,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,32.0,0.0,414.0,12.9,0.0,9.6,1.9,24.4,0.0,32.0,12.9,414.0,0.0
491,Noah Gray,KAN,TE,24.0,43.0,70.6,73.6,56.6,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,41.0,28.0,0.0,305.0,10.9,2.0,7.4,1.6,17.9,0.1,29.0,10.6,306.0,2.0
492,Noah Togiai,PHI,TE,26.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Odell Beckham Jr.,BAL,WR,31.0,73.0,107.5,111.5,90.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,35.0,0.0,565.0,16.1,3.0,8.8,2.5,40.4,0.0,35.0,16.1,565.0,3.0
494,Olamide Zaccheaus,PHI,WR,26.0,28.0,38.4,41.4,33.4,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,164.0,16.4,2.0,8.2,0.6,9.6,0.0,10.0,16.4,164.0,2.0
495,Owen Wright,BAL,RB,24.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,P.J. Walker,CLE,QB,28.0,20.0,20.0,30.0,25.0,0.0,58.0,0.0,54.0,111.0,48.6,1.0,0.9,5.0,4.5,6.1,4.2,12.5,112.3,52.2,18.6,11.0,9.0,13.0,30.0,0.0,2.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,13.0,2.3,30.0,0.0
497,Parker Hesse,ATL,TE,28.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Parker Washington,JAX,WR,21.0,23.0,39.2,43.2,31.2,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,132.0,8.3,2.0,6.3,1.8,14.7,0.0,16.0,8.3,132.0,2.0
499,Parris Campbell,NYG,WR,26.0,10.0,30.4,33.4,20.4,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,104.0,5.2,0.0,3.9,1.7,8.7,0.0,20.0,5.2,104.0,0.0
500,Pat Freiermuth,PIT,TE,25.0,45.0,76.8,79.8,60.8,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,308.0,9.6,2.0,6.6,2.7,25.7,0.0,32.0,9.6,308.0,2.0
501,Patrick Mahomes,KAN,QB,28.0,280.0,280.2,303.2,294.2,17.0,8.0,50.0,401.0,597.0,67.2,27.0,4.5,14.0,2.3,7.0,6.9,10.4,261.4,92.6,63.1,27.0,4.3,75.0,389.0,0.0,5.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,75.0,5.2,389.0,0.0
502,Patrick Ricard,BAL,FB,29.0,11.0,16.2,16.2,13.7,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,52.0,10.4,1.0,7.4,0.3,3.1,0.0,5.0,10.4,52.0,1.0
503,Patrick Taylor,GNB,RB,25.0,19.0,30.0,33.0,24.5,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,141.0,0.0,4.4,12.8,17.0,11.0,0.0,49.0,4.5,0.0,2.9,1.0,4.5,2.9,43.0,4.4,190.0,0.0
504,Payne Durham,TAM,TE,23.0,6.0,10.8,10.8,8.3,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,58.0,11.6,0.0,8.3,0.4,4.5,0.0,5.0,11.6,58.0,0.0
505,Peyton Hendershot,DAL,TE,24.0,4.0,7.8,7.8,5.8,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,38.0,9.5,0.0,5.4,0.5,4.8,0.1,5.0,7.6,38.0,0.0
506,Pharaoh Brown,NWE,TE,29.0,25.0,37.8,41.8,31.3,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,208.0,16.0,1.0,13.9,0.8,12.2,0.0,13.0,16.0,208.0,1.0
507,Phillip Dorsett,DEN,WR,30.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Pierre Strong,CLE,RB,25.0,38.0,42.8,46.8,40.3,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,291.0,1.0,4.6,17.1,8.0,5.0,0.0,47.0,9.4,0.0,5.9,0.3,2.8,3.7,68.0,5.0,338.0,1.0
509,Princeton Fant,DAL,TE,24.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Puka Nacua,LAR,WR,22.0,194.0,298.5,301.5,246.0,60.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,7.4,5.2,160.0,105.0,0.0,1486.0,14.2,6.0,9.3,6.2,87.4,0.7,117.0,13.5,1575.0,6.0
511,Qadree Ollison,PIT,RB,27.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Quentin Johnston,LAC,WR,22.0,56.0,94.0,97.0,75.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,0.5,67.0,38.0,0.0,431.0,11.3,2.0,6.4,2.2,25.4,0.2,41.0,10.7,440.0,2.0
513,Quez Watkins,PHI,WR,25.0,20.0,35.2,38.2,27.7,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,0.0,142.0,9.5,1.0,6.8,1.7,15.8,0.0,15.0,9.5,142.0,1.0
514,Quintin Morris,BUF,TE,24.0,9.0,10.6,10.6,9.6,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,26.0,13.0,1.0,8.7,0.1,1.7,0.0,2.0,13.0,26.0,1.0
515,Rachaad White,TAM,RB,24.0,204.0,267.9,275.9,235.9,43.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,990.0,6.0,3.6,58.2,70.0,64.0,0.0,549.0,8.6,3.0,7.8,3.8,32.3,16.0,336.0,4.6,1539.0,9.0
516,Raheem Blackshear,CAR,RB,24.0,11.0,17.1,17.1,14.1,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,0.0,3.3,3.8,7.0,6.0,0.0,45.0,7.5,0.0,6.4,0.5,3.8,1.2,20.0,4.6,91.0,0.0
517,Raheem Mostert,MIA,RB,31.0,243.0,267.7,274.7,255.2,80.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,1012.0,18.0,4.8,67.5,32.0,25.0,0.0,175.0,7.0,3.0,5.5,1.7,11.7,13.9,234.0,5.1,1187.0,21.0
518,Rakim Jarrett,TAM,WR,22.0,6.0,10.0,10.0,8.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,60.0,15.0,0.0,6.7,0.4,6.0,0.1,5.0,12.0,60.0,0.0
519,Randall Cobb,NYJ,WR,33.0,12.0,16.9,16.9,14.4,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,39.0,7.8,1.0,2.3,0.5,3.5,0.0,5.0,7.8,39.0,1.0
520,Rashaad Penny,PHI,RB,27.0,4.0,4.8,4.8,4.3,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,3.0,11.0,1.0,1.0,0.0,5.0,5.0,0.0,5.0,0.3,1.7,3.7,12.0,3.2,38.0,0.0
521,Rashee Rice,KAN,WR,23.0,134.0,212.5,216.5,173.0,4.0,27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,-3.0,-0.2,102.0,79.0,0.0,938.0,11.9,7.0,9.2,4.9,58.6,0.1,80.0,11.7,935.0,7.0
522,Rashid Shaheed,NOR,WR,25.0,110.0,155.6,159.6,132.6,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0,5.3,2.5,75.0,46.0,0.0,719.0,15.6,5.0,9.6,3.1,47.9,0.5,53.0,14.3,756.0,5.0
523,Rashod Bateman,BAL,WR,24.0,45.0,76.5,79.5,60.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,1.1,56.0,32.0,0.0,367.0,11.5,1.0,6.6,2.0,22.9,0.1,33.0,11.7,385.0,1.0
524,Ray-Ray McCloud,SFO,WR,27.0,17.0,28.5,31.5,22.5,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,10.0,2.5,15.0,12.0,0.0,135.0,11.3,0.0,9.0,1.0,11.3,0.3,15.0,11.0,165.0,0.0
525,Reggie Gilliam,BUF,FB,26.0,0.0,1.3,1.3,0.8,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,0.1,0.2,0.0,1.0,3.0,3.0,0.0
526,Rhamondre Stevenson,NWE,RB,25.0,108.0,145.7,152.7,126.7,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,619.0,4.0,4.0,51.6,51.0,38.0,0.0,238.0,6.3,0.0,4.7,3.2,19.8,13.0,194.0,4.4,857.0,4.0
527,Richie James,KAN,WR,28.0,9.0,19.4,23.4,14.4,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,114.0,11.4,0.0,8.1,1.1,12.7,0.0,10.0,11.4,114.0,0.0
528,Rico Dowdle,DAL,RB,25.0,75.0,91.5,97.5,83.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,361.0,2.0,4.1,22.6,22.0,17.0,0.0,144.0,8.5,2.0,6.5,1.1,9.0,5.6,106.0,4.8,505.0,4.0
529,River Cracraft,MIA,WR,29.0,18.0,27.1,30.1,22.6,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,121.0,13.4,1.0,10.1,0.9,12.1,0.0,9.0,13.4,121.0,1.0
530,Robbie Chosen,MIA,WR,30.0,19.0,22.6,25.6,20.6,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,126.0,31.5,1.0,21.0,0.4,14.0,0.0,4.0,31.5,126.0,1.0
531,Robert Tonyan,CHI,TE,29.0,11.0,22.2,25.2,16.7,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,112.0,10.2,0.0,6.6,0.6,6.6,0.0,11.0,10.2,112.0,0.0
532,Robert Woods,HOU,WR,31.0,49.0,89.3,92.3,69.3,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.5,75.0,40.0,0.0,426.0,10.7,1.0,5.7,2.9,30.4,0.1,41.0,10.6,433.0,1.0
533,Rodney Williams,PIT,TE,25.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Romeo Doubs,GNB,WR,23.0,115.0,174.4,177.4,144.9,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,59.0,0.0,674.0,11.4,8.0,7.0,3.5,39.6,0.0,59.0,11.4,674.0,8.0
535,Rondale Moore,ARI,WR,23.0,65.0,105.0,111.0,85.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,178.0,1.0,6.4,10.5,62.0,40.0,0.0,352.0,8.8,1.0,5.7,2.4,20.7,1.6,68.0,7.8,530.0,2.0
536,Ronnie Bell,SFO,WR,23.0,25.0,30.8,30.8,27.8,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,68.0,11.3,3.0,5.2,0.4,4.0,0.0,6.0,11.3,68.0,3.0
537,Ronnie Rivers,LAR,RB,24.0,15.0,20.1,23.1,17.6,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,129.0,0.0,4.0,14.3,5.0,5.0,0.0,22.0,4.4,0.0,4.4,0.6,2.4,3.6,37.0,4.1,151.0,0.0
538,Roschon Johnson,CHI,RB,22.0,68.0,102.1,108.1,85.1,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,352.0,2.0,4.3,23.5,40.0,34.0,0.0,209.0,6.1,0.0,5.2,2.3,13.9,5.4,115.0,4.9,561.0,2.0
539,Ross Dwelley,SFO,TE,28.0,1.0,2.2,2.2,1.7,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,12.0,0.0,6.0,0.1,1.0,0.0,1.0,12.0,12.0,0.0
540,Royce Freeman,LAR,RB,27.0,45.0,46.2,49.2,45.7,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,319.0,2.0,4.1,22.8,2.0,1.0,0.0,13.0,13.0,0.0,6.5,0.1,0.9,5.5,78.0,4.3,332.0,2.0
541,Russell Wilson,DEN,QB,35.0,257.0,256.9,275.9,264.9,0.0,13.0,78.0,297.0,447.0,66.4,26.0,5.8,8.0,1.8,6.9,7.2,10.3,204.7,98.0,50.7,45.0,9.1,80.0,341.0,3.0,4.3,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,80.0,4.3,341.0,3.0
542,Ryan Miller,TAM,WR,23.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Ryan Stonehouse,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,0.0,-11.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Ryan Tannehill,TEN,QB,35.0,80.0,80.0,90.0,87.0,0.0,37.0,0.0,149.0,230.0,64.8,4.0,1.7,7.0,3.0,7.0,6.0,10.8,161.6,78.5,35.1,32.0,12.2,17.0,74.0,1.0,4.4,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,17.0,4.4,74.0,1.0
545,SaRodorick Thompson,SEA,RB,24.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Salvon Ahmed,MIA,RB,25.0,27.0,42.9,42.9,34.9,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,1.0,2.8,7.6,23.0,16.0,0.0,88.0,5.5,1.0,3.8,2.0,11.0,2.8,38.0,3.9,149.0,2.0
547,Sam Darnold,SFO,QB,26.0,23.0,23.4,25.4,24.4,0.0,54.0,0.0,28.0,46.0,60.9,2.0,4.3,1.0,2.2,6.5,6.3,10.6,29.7,85.1,49.3,6.0,11.5,21.0,15.0,1.0,0.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.0,0.7,15.0,1.0
548,Sam Ehlinger,IND,QB,25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Sam Howell,WAS,QB,23.0,257.0,257.5,286.5,278.0,0.0,14.0,77.0,388.0,612.0,63.4,21.0,3.4,21.0,3.4,6.4,5.6,10.2,232.1,78.9,42.4,65.0,9.6,48.0,263.0,5.0,5.5,15.5,1.0,1.0,0.0,4.0,4.0,0.0,4.0,0.1,0.2,2.8,49.0,5.4,267.0,5.0
550,Sam LaPorta,DET,TE,22.0,153.0,239.3,242.3,196.3,65.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.2,120.0,86.0,0.0,889.0,10.3,10.0,7.4,5.1,52.3,0.1,87.0,10.3,893.0,10.0
551,Samaje Perine,DEN,RB,28.0,71.0,121.3,129.3,96.3,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,238.0,1.0,4.5,14.0,56.0,50.0,0.0,455.0,9.1,0.0,8.1,2.9,26.8,3.1,103.0,6.7,693.0,1.0
552,Samori Toure,GNB,WR,25.0,8.0,15.8,16.8,11.8,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,78.0,9.8,0.0,4.3,0.7,7.1,0.0,8.0,9.8,78.0,0.0
553,Saquon Barkley,NYG,RB,26.0,182.0,223.2,231.2,202.7,23.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,962.0,6.0,3.9,68.7,60.0,41.0,0.0,280.0,6.8,4.0,4.7,2.9,20.0,17.6,288.0,4.3,1242.0,10.0
554,Scott Miller,ATL,WR,26.0,28.0,39.1,42.1,33.6,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,161.0,14.6,2.0,10.1,0.6,9.5,0.0,11.0,14.6,161.0,2.0
555,Sean Clifford,GNB,QB,25.0,1.0,1.3,1.3,1.3,0.0,73.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,18.5,118.7,100.0,0.0,0.0,3.0,-2.0,0.0,-0.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Sean McKeon,DAL,TE,26.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
